chocolate marshmallow,pasta,2
chocolate marshmallow,misc. beverages,2
cake bar,sauces,2
pastry,rubbing alcohol,2
cream,oil,2
baking powder,cream,2
baby cosmetics,oil,2
coffee,cooking chocolate,2
cooking chocolate,newspapers,2
onions,sparkling wine,2
prosecco,specialty chocolate,2
fish,frankfurter,2
fish,roll products,2
beverages,photo/film,2
frankfurter,tidbits,2
pickled vegetables,tidbits,2
photo/film,sliced cheese,2
photo/film,rice,2
female sanitary products,syrup,2
baking powder,sparkling wine,2
condensed milk,meat spreads,2
cling film/bags,frozen meals,2
coffee,meat spreads,2
dental care,sparkling wine,2
frozen fruits,margarine,2
cocoa drinks,soda,2
popcorn,salt,2
frozen meals,mayonnaise,2
cookware,specialty chocolate,2
misc. beverages,skin care,2
roll products,sauces,2
canned vegetables,packaged fruit/vegetables,2
cat food,zwieback,2
curd cheese,frozen fish,2
salad dressing,soda,2
candy,salad dressing,2
ketchup,soft cheese,2
salt,tea,2
abrasive cleaner,salt,2
abrasive cleaner,pasta,2
instant coffee,vinegar,2
abrasive cleaner,misc. beverages,2
dish cleaner,spices,2
male cosmetics,whipped/sour cream,2
hygiene articles,liquor,2
flower (seeds),frozen potato products,2
cooking chocolate,sausage,2
cream,frozen vegetables,2
cream,roll products,2
berries,kitchen utensil,2
chewing gum,organic sausage,2
hard cheese,instant coffee,2
cake bar,tidbits,2
cling film/bags,roll products,2
abrasive cleaner,house keeping products,2
canned fish,liquor,2
liquor,waffles,2
flower soil/fertilizer,whole milk,2
brown bread,candles,2
decalcifier,specialty chocolate,2
canned fruit,popcorn,2
canned fruit,napkins,2
detergent,snack products,2
organic products,specialty chocolate,2
curd cheese,processed cheese,2
kitchen towels,onions,2
kitchen towels,pickled vegetables,2
onions,sauces,2
flower soil/fertilizer,soda,2
hamburger meat,pudding powder,2
house keeping products,vinegar,2
house keeping products,pudding powder,2
house keeping products,skin care,2
condensed milk,dog food,2
canned beer,tea,2
meat,sauces,2
berries,nut snack,2
napkins,soap,2
female sanitary products,spread cheese,2
male cosmetics,pasta,2
sugar,zwieback,2
cookware,mustard,2
salty snack,turkey,2
house keeping products,pickled vegetables,2
finished products,pet care,2
beverages,turkey,2
specialty cheese,specialty chocolate,2
mustard,nut snack,2
pet care,roll products,2
abrasive cleaner,hamburger meat,2
abrasive cleaner,ice cream,2
cookware,pickled vegetables,2
curd,syrup,2
grapes,spices,2
dog food,packaged fruit/vegetables,2
bottled beer,cleaner,2
popcorn,potted plants,2
coffee,hair spray,2
cereals,cleaner,2
cake bar,mayonnaise,2
beef,curd cheese,2
meat spreads,onions,2
meat spreads,newspapers,2
detergent,fish,2
cleaner,misc. beverages,2
spices,white wine,2
frankfurter,liquor (appetizer),2
finished products,sugar,2
brandy,nuts/prunes,2
sauces,soft cheese,2
napkins,rum,2
beverages,snack products,2
canned beer,skin care,2
hygiene articles,nut snack,2
dish cleaner,liquor,2
honey,white bread,2
frozen vegetables,soap,2
brandy,chocolate,2
canned fruit,newspapers,2
citrus fruit,light bulbs,2
canned fish,sauces,2
salt,softener,2
bathroom cleaner,cleaner,2
seasonal products,syrup,2
fish,oil,2
cereals,newspapers,2
misc. beverages,popcorn,2
pudding powder,rolls/buns,2
bottled water,organic sausage,2
bottled water,soap,2
butter,frozen fruits,2
ketchup,sliced cheese,2
bathroom cleaner,sliced cheese,2
napkins,prosecco,2
cleaner,herbs,2
mustard,ready soups,2
Instant food products,salt,2
newspapers,nut snack,2
napkins,nut snack,2
shopping bags,specialty vegetables,2
beef,syrup,2
canned beer,cleaner,2
frozen meals,nuts/prunes,2
dessert,tidbits,2
napkins,tidbits,2
bathroom cleaner,flour,1
bathroom cleaner,sweet spreads,1
abrasive cleaner,artif. sweetener,1
bathroom cleaner,canned vegetables,1
condensed milk,white wine,1
bathroom cleaner,specialty bar,1
long life bakery product,male cosmetics,1
honey,soda,1
butter milk,cocoa drinks,1
cocoa drinks,popcorn,1
liquor (appetizer),salt,1
herbs,spices,1
butter,make up remover,1
baking powder,tea,1
house keeping products,spices,1
cereals,citrus fruit,1
frozen dessert,skin care,1
cereals,salt,1
canned fish,skin care,1
photo/film,turkey,1
dishes,photo/film,1
soups,tea,1
pasta,soap,1
hamburger meat,rubbing alcohol,1
cookware,salt,1
curd cheese,detergent,1
hard cheese,syrup,1
cream cheese,soap,1
brandy,zwieback,1
snack products,specialty bar,1
photo/film,semi-finished bread,1
baby cosmetics,ham,1
baby cosmetics,curd,1
baby cosmetics,whipped/sour cream,1
baby cosmetics,cream cheese,1
organic products,turkey,1
beef,organic products,1
frozen dessert,spread cheese,1
candles,frozen meals,1
frozen potato products,kitchen towels,1
sliced cheese,white wine,1
light bulbs,sliced cheese,1
light bulbs,white wine,1
hair spray,ham,1
hair spray,margarine,1
liquor (appetizer),rum,1
candy,rum,1
cling film/bags,liquor (appetizer),1
abrasive cleaner,salty snack,1
candy,meat spreads,1
chocolate marshmallow,hard cheese,1
potato products,soap,1
jam,sparkling wine,1
artif. sweetener,dental care,1
cleaner,curd cheese,1
instant coffee,ready soups,1
abrasive cleaner,frankfurter,1
abrasive cleaner,flower (seeds),1
brandy,frozen dessert,1
chocolate marshmallow,tea,1
canned fruit,female sanitary products,1
candy,female sanitary products,1
fish,flour,1
female sanitary products,herbs,1
jam,nuts/prunes,1
nuts/prunes,potted plants,1
flour,sparkling wine,1
sparkling wine,sugar,1
dishes,sparkling wine,1
frozen fish,ready soups,1
abrasive cleaner,packaged fruit/vegetables,1
hamburger meat,nuts/prunes,1
frozen potato products,nuts/prunes,1
abrasive cleaner,beverages,1
liqueur,soda,1
ready soups,turkey,1
chocolate marshmallow,rice,1
dental care,rice,1
potted plants,salt,1
finished products,sliced cheese,1
canned vegetables,rum,1
canned fish,softener,1
canned fish,flower (seeds),1
chicken,cocoa drinks,1
domestic eggs,flower soil/fertilizer,1
cocoa drinks,napkins,1
dog food,specialty fat,1
artif. sweetener,chocolate marshmallow,1
cream,nuts/prunes,1
nuts/prunes,specialty bar,1
cream,rolls/buns,1
cream,specialty bar,1
cream,shopping bags,1
potted plants,ready soups,1
curd cheese,rice,1
curd cheese,vinegar,1
herbs,specialty bar,1
roll products,zwieback,1
butter,toilet cleaner,1
pasta,processed cheese,1
rum,sauces,1
rice,skin care,1
dishes,processed cheese,1
kitchen towels,processed cheese,1
dishes,semi-finished bread,1
finished products,soft cheese,1
baby food,tropical fruit,1
baby food,other vegetables,1
baby food,butter,1
baby food,curd,1
baby food,whipped/sour cream,1
baby food,rolls/buns,1
baby food,brown bread,1
baby food,pasta,1
salty snack,soups,1
baby food,chocolate,1
baby food,shopping bags,1
cocoa drinks,packaged fruit/vegetables,1
cocoa drinks,vinegar,1
kitchen towels,red/blush wine,1
pudding powder,spread cheese,1
pudding powder,white bread,1
light bulbs,syrup,1
pickled vegetables,softener,1
margarine,tidbits,1
candy,tidbits,1
baby cosmetics,shopping bags,1
hard cheese,liver loaf,1
liver loaf,soups,1
liver loaf,skin care,1
ham,specialty fat,1
beverages,skin care,1
skin care,soft cheese,1
skin care,soups,1
candles,skin care,1
bathroom cleaner,misc. beverages,1
berries,cleaner,1
abrasive cleaner,detergent,1
cookware,dog food,1
frozen potato products,potted plants,1
beverages,male cosmetics,1
brandy,male cosmetics,1
dental care,liver loaf,1
pasta,turkey,1
canned vegetables,organic sausage,1
cleaner,frozen dessert,1
abrasive cleaner,light bulbs,1
canned vegetables,dog food,1
canned fruit,meat spreads,1
female sanitary products,instant coffee,1
instant coffee,potted plants,1
beef,hair spray,1
specialty chocolate,spread cheese,1
chocolate,hair spray,1
detergent,frozen fruits,1
ice cream,photo/film,1
frozen potato products,photo/film,1
photo/film,specialty bar,1
condensed milk,grapes,1
citrus fruit,decalcifier,1
cling film/bags,fish,1
canned fruit,dog food,1
dental care,detergent,1
canned fruit,snack products,1
frozen dessert,white wine,1
cream,cream cheese,1
brown bread,decalcifier,1
decalcifier,margarine,1
beef,female sanitary products,1
cookware,pasta,1
cookware,dishes,1
brandy,pickled vegetables,1
canned vegetables,house keeping products,1
rice,tea,1
candles,tea,1
Instant food products,curd cheese,1
meat,salad dressing,1
domestic eggs,salad dressing,1
salad dressing,white bread,1
pastry,pudding powder,1
male cosmetics,pudding powder,1
flower (seeds),male cosmetics,1
cling film/bags,sauces,1
rubbing alcohol,turkey,1
herbs,sauces,1
rubbing alcohol,sauces,1
flower (seeds),pickled vegetables,1
UHT-milk,organic sausage,1
cat food,organic sausage,1
female sanitary products,organic sausage,1
salad dressing,salty snack,1
softener,spread cheese,1
cereals,ketchup,1
detergent,syrup,1
Instant food products,cake bar,1
seasonal products,sweet spreads,1
Instant food products,roll products,1
softener,vinegar,1
bathroom cleaner,fish,1
fish,soap,1
bathroom cleaner,soap,1
canned fruit,semi-finished bread,1
cling film/bags,pet care,1
condensed milk,specialty vegetables,1
male cosmetics,soft cheese,1
male cosmetics,pickled vegetables,1
dish cleaner,specialty vegetables,1
male cosmetics,specialty vegetables,1
jam,mayonnaise,1
ketchup,ready soups,1
ready soups,spices,1
frozen dessert,syrup,1
flower soil/fertilizer,sausage,1
flower soil/fertilizer,yogurt,1
flower soil/fertilizer,hard cheese,1
curd cheese,white bread,1
curd cheese,softener,1
curd cheese,flower soil/fertilizer,1
curd cheese,flower (seeds),1
flower soil/fertilizer,softener,1
cake bar,spread cheese,1
baking powder,cake bar,1
cocoa drinks,skin care,1
nut snack,red/blush wine,1
cookware,red/blush wine,1
cookware,nut snack,1
artif. sweetener,specialty chocolate,1
liquor,pasta,1
female sanitary products,ice cream,1
cling film/bags,seasonal products,1
nuts/prunes,sweet spreads,1
frozen dessert,light bulbs,1
salty snack,syrup,1
popcorn,syrup,1
brandy,hard cheese,1
brandy,canned fish,1
brandy,waffles,1
photo/film,sweet spreads,1
meat,whisky,1
whisky,white wine,1
napkins,whisky,1
specialty fat,spices,1
berries,softener,1
flower (seeds),zwieback,1
flour,hair spray,1
hair spray,sugar,1
hair spray,red/blush wine,1
Instant food products,condensed milk,1
specialty cheese,sweet spreads,1
butter milk,liver loaf,1
canned beer,jam,1
jam,red/blush wine,1
cling film/bags,jam,1
cling film/bags,red/blush wine,1
candy,honey,1
light bulbs,soups,1
light bulbs,male cosmetics,1
liquor (appetizer),nuts/prunes,1
organic sausage,seasonal products,1
jam,specialty fat,1
artif. sweetener,hard cheese,1
UHT-milk,jam,1
flower (seeds),mustard,1
spices,sugar,1
bathroom cleaner,jam,1
chocolate marshmallow,light bulbs,1
Instant food products,finished products,1
Instant food products,flower (seeds),1
frozen fruits,pip fruit,1
berries,frozen fruits,1
frozen fruits,frozen meals,1
kitchen towels,potato products,1
honey,margarine,1
cling film/bags,honey,1
liquor,salt,1
beverages,rice,1
fish,potted plants,1
candy,hair spray,1
canned fruit,ice cream,1
canned beer,canned fruit,1
organic products,salt,1
female sanitary products,salt,1
bottled beer,organic products,1
female sanitary products,organic products,1
rum,turkey,1
cooking chocolate,turkey,1
rum,salt,1
cooking chocolate,salt,1
dog food,rum,1
cooking chocolate,dog food,1
cooking chocolate,rum,1
canned beer,frozen potato products,1
beef,decalcifier,1
decalcifier,hamburger meat,1
curd,decalcifier,1
decalcifier,ketchup,1
bottled beer,meat spreads,1
decalcifier,meat spreads,1
bottled beer,decalcifier,1
liver loaf,white wine,1
hamburger meat,specialty fat,1
hamburger meat,liquor (appetizer),1
liquor (appetizer),mayonnaise,1
house keeping products,mayonnaise,1
frozen potato products,liquor (appetizer),1
rice,specialty vegetables,1
liquor (appetizer),specialty fat,1
house keeping products,specialty fat,1
canned fish,specialty vegetables,1
instant coffee,liquor (appetizer),1
house keeping products,liquor (appetizer),1
light bulbs,mustard,1
cookware,potato products,1
cookware,margarine,1
cake bar,candles,1
frozen fruits,onions,1
abrasive cleaner,candles,1
rice,spread cheese,1
mayonnaise,nuts/prunes,1
nuts/prunes,specialty cheese,1
male cosmetics,salty snack,1
canned fish,finished products,1
dental care,finished products,1
misc. beverages,spices,1
herbs,meat spreads,1
cat food,liquor (appetizer),1
butter milk,candles,1
candles,curd cheese,1
kitchen towels,photo/film,1
cake bar,light bulbs,1
softener,soups,1
meat spreads,specialty bar,1
potted plants,sparkling wine,1
pasta,red/blush wine,1
chewing gum,spread cheese,1
salt,spices,1
pickled vegetables,syrup,1
skin care,syrup,1
frozen dessert,salad dressing,1
rice,salad dressing,1
curd cheese,soups,1
chewing gum,curd cheese,1
dishes,house keeping products,1
red/blush wine,turkey,1
liqueur,root vegetables,1
liqueur,whipped/sour cream,1
meat,popcorn,1
canned beer,nut snack,1
ham,spices,1
flour,spices,1
cocoa drinks,rice,1
canned fish,cocoa drinks,1
sound storage medium,white bread,1
pastry,sound storage medium,1
bottled water,sound storage medium,1
decalcifier,frozen fish,1
decalcifier,flour,1
house keeping products,organic sausage,1
dishes,organic sausage,1
finished products,frozen dessert,1
canned fruit,canned vegetables,1
liquor (appetizer),sugar,1
bottled beer,frozen chicken,1
frozen chicken,shopping bags,1
misc. beverages,ready soups,1
toilet cleaner,tropical fruit,1
herbs,toilet cleaner,1
ice cream,toilet cleaner,1
candy,toilet cleaner,1
chewing gum,whisky,1
soft cheese,softener,1
softener,specialty chocolate,1
baby cosmetics,root vegetables,1
baby cosmetics,kitchen towels,1
nut snack,seasonal products,1
kitchen towels,specialty cheese,1
canned beer,tidbits,1
red/blush wine,tidbits,1
dish cleaner,softener,1
ham,meat spreads,1
meat spreads,pasta,1
frozen fish,pasta,1
chocolate marshmallow,grapes,1
flour,nuts/prunes,1
cat food,nuts/prunes,1
pork,whisky,1
pip fruit,whisky,1
onions,whisky,1
dessert,whisky,1
whisky,yogurt,1
kitchen towels,turkey,1
cake bar,roll products,1
dental care,specialty vegetables,1
hygiene articles,specialty vegetables,1
fish,liquor,1
cake bar,vinegar,1
cat food,decalcifier,1
bathroom cleaner,cat food,1
bathroom cleaner,decalcifier,1
decalcifier,dishes,1
decalcifier,kitchen towels,1
bathroom cleaner,dishes,1
bathroom cleaner,kitchen towels,1
dog food,female sanitary products,1
cooking chocolate,misc. beverages,1
UHT-milk,snack products,1
curd cheese,pickled vegetables,1
beverages,spread cheese,1
liver loaf,mustard,1
canned vegetables,honey,1
candles,onions,1
prosecco,seasonal products,1
pet care,snack products,1
frozen chicken,tropical fruit,1
dental care,frozen meals,1
chocolate,frozen chicken,1
frozen chicken,kitchen towels,1
semi-finished bread,specialty cheese,1
pudding powder,soft cheese,1
brown bread,specialty fat,1
make up remover,other vegetables,1
make up remover,pet care,1
mayonnaise,ready soups,1
brandy,chicken,1
brandy,sliced cheese,1
sliced cheese,softener,1
brandy,softener,1
frozen potato products,sugar,1
kitchen towels,specialty fat,1
cat food,meat spreads,1
canned vegetables,specialty fat,1
butter,snack products,1
misc. beverages,rum,1
pastry,zwieback,1
organic products,snack products,1
candy,organic products,1
organic products,seasonal products,1
seasonal products,snack products,1
curd cheese,finished products,1
potato products,seasonal products,1
bathroom cleaner,seasonal products,1
bathroom cleaner,shopping bags,1
tidbits,turkey,1
tidbits,whipped/sour cream,1
flour,photo/film,1
house keeping products,photo/film,1
finished products,rice,1
liver loaf,salad dressing,1
abrasive cleaner,liver loaf,1
abrasive cleaner,salad dressing,1
curd,kitchen utensil,1
curd cheese,salty snack,1
curd cheese,light bulbs,1
decalcifier,ice cream,1
baking powder,light bulbs,1
spices,sweet spreads,1
UHT-milk,cookware,1
cookware,sugar,1
cookware,house keeping products,1
jam,toilet cleaner,1
frozen fruits,napkins,1
hamburger meat,jam,1
mustard,roll products,1
artif. sweetener,soups,1
cereals,jam,1
butter,hair spray,1
cream cheese,hair spray,1
ready soups,seasonal products,1
hair spray,ready soups,1
hair spray,seasonal products,1
finished products,pickled vegetables,1
chocolate marshmallow,finished products,1
detergent,finished products,1
pickled vegetables,popcorn,1
hygiene articles,syrup,1
cake bar,curd cheese,1
cooking chocolate,hamburger meat,1
baking powder,male cosmetics,1
finished products,roll products,1
chewing gum,finished products,1
citrus fruit,organic products,1
butter,organic products,1
organic products,specialty cheese,1
organic products,pasta,1
canned vegetables,organic products,1
chocolate,organic products,1
organic products,potted plants,1
berries,liver loaf,1
bathroom cleaner,turkey,1
beverages,white wine,1
frozen fish,specialty cheese,1
meat spreads,tidbits,1
flower soil/fertilizer,white wine,1
canned fruit,processed cheese,1
canned fruit,pasta,1
bottled beer,canned fruit,1
liqueur,tropical fruit,1
butter,liqueur,1
sliced cheese,tea,1
nut snack,sweet spreads,1
prosecco,turkey,1
curd,prosecco,1
frozen potato products,prosecco,1
prosecco,semi-finished bread,1
prosecco,sweet spreads,1
candy,prosecco,1
condensed milk,soups,1
soft cheese,syrup,1
grapes,softener,1
brown bread,snack products,1
red/blush wine,snack products,1
dishes,snack products,1
fish,instant coffee,1
condensed milk,pudding powder,1
cocoa drinks,condensed milk,1
cocoa drinks,pudding powder,1
kitchen towels,sparkling wine,1
house keeping products,sparkling wine,1
female sanitary products,kitchen towels,1
house keeping products,kitchen towels,1
cocoa drinks,meat,1
cocoa drinks,hard cheese,1
citrus fruit,frozen chicken,1
frozen chicken,soda,1
cream,processed cheese,1
cream,ice cream,1
cream,spices,1
processed cheese,spices,1
instant coffee,processed cheese,1
instant coffee,potato products,1
potato products,specialty bar,1
artif. sweetener,salty snack,1
UHT-milk,cream,1
frozen fruits,meat,1
frozen fruits,hard cheese,1
organic sausage,turkey,1
organic sausage,processed cheese,1
organic sausage,sauces,1
candy,organic sausage,1
cookware,semi-finished bread,1
seasonal products,specialty fat,1
dishes,specialty fat,1
potted plants,sauces,1
potted plants,sweet spreads,1
liver loaf,softener,1
flour,frozen potato products,1
nuts/prunes,rum,1
flower (seeds),liver loaf,1
baking powder,brandy,1
frozen fish,honey,1
dishes,honey,1
instant coffee,kitchen towels,1
packaged fruit/vegetables,softener,1
chocolate marshmallow,softener,1
instant coffee,photo/film,1
sauces,spices,1
cream cheese,rubbing alcohol,1
ice cream,rubbing alcohol,1
baby cosmetics,hamburger meat,1
baby cosmetics,other vegetables,1
cream,sugar,1
baby cosmetics,cream,1
baby cosmetics,sugar,1
condensed milk,liver loaf,1
house keeping products,specialty bar,1
ham,sparkling wine,1
ham,ketchup,1
female sanitary products,prosecco,1
condensed milk,spread cheese,1
ice cream,sparkling wine,1
artif. sweetener,cake bar,1
brown bread,tidbits,1
cream cheese,potato products,1
house keeping products,potato products,1
meat spreads,semi-finished bread,1
rice,syrup,1
Instant food products,syrup,1
baking powder,syrup,1
female sanitary products,photo/film,1
baking powder,frozen fruits,1
frozen fruits,fruit/vegetable juice,1
bottled beer,fish,1
fish,liquor (appetizer),1
dishes,fish,1
bags,root vegetables,1
bags,frozen potato products,1
cling film/bags,meat spreads,1
kitchen towels,meat spreads,1
canned beer,kitchen towels,1
canned fruit,flour,1
flour,jam,1
canned fruit,jam,1
dishes,prosecco,1
canned vegetables,ice cream,1
dental care,roll products,1
canned vegetables,sparkling wine,1
cocoa drinks,frozen fruits,1
mayonnaise,salt,1
chocolate marshmallow,spread cheese,1
liquor,margarine,1
meat spreads,seasonal products,1
cookware,meat spreads,1
cookware,seasonal products,1
fish,ice cream,1
soups,specialty chocolate,1
sparkling wine,specialty bar,1
seasonal products,sparkling wine,1
mayonnaise,sauces,1
bathroom cleaner,butter,1
cereals,potato products,1
frozen fish,spices,1
canned vegetables,mayonnaise,1
canned vegetables,spices,1
light bulbs,packaged fruit/vegetables,1
ketchup,turkey,1
hamburger meat,tidbits,1
sauces,tidbits,1
kitchen towels,tidbits,1
Instant food products,dental care,1
cream cheese,make up remover,1
candy,make up remover,1
make up remover,shopping bags,1
detergent,zwieback,1
chocolate marshmallow,vinegar,1
fish,processed cheese,1
curd cheese,zwieback,1
oil,salad dressing,1
coffee,salad dressing,1
liquor (appetizer),sauces,1
house keeping products,ketchup,1
soft cheese,tea,1
ketchup,specialty cheese,1
instant coffee,specialty cheese,1
instant coffee,salt,1
tea,vinegar,1
vinegar,white wine,1
mustard,tea,1
mustard,white wine,1
instant coffee,ketchup,1
abrasive cleaner,pickled vegetables,1
abrasive cleaner,tea,1
abrasive cleaner,white wine,1
curd cheese,white wine,1
preservation products,tropical fruit,1
preservation products,whole milk,1
soups,spread cheese,1
hard cheese,vinegar,1
liquor,pet care,1
kitchen towels,liquor,1
cooking chocolate,ketchup,1
canned vegetables,cooking chocolate,1
cream,misc. beverages,1
bottled beer,cream,1
kitchen utensil,turkey,1
citrus fruit,kitchen utensil,1
kitchen utensil,whipped/sour cream,1
kitchen utensil,rolls/buns,1
kitchen utensil,margarine,1
cat food,kitchen utensil,1
kitchen utensil,soda,1
kitchen utensil,potted plants,1
photo/film,specialty cheese,1
liquor (appetizer),organic sausage,1
organic sausage,red/blush wine,1
ham,organic sausage,1
organic sausage,salt,1
jam,organic sausage,1
abrasive cleaner,sliced cheese,1
abrasive cleaner,chewing gum,1
meat,specialty vegetables,1
light bulbs,pork,1
beverages,zwieback,1
misc. beverages,tidbits,1
potato products,rum,1
coffee,finished products,1
make up remover,sugar,1
pudding powder,soups,1
canned fish,pudding powder,1
cleaner,liver loaf,1
liquor (appetizer),pet care,1
frozen dessert,tea,1
cleaner,meat,1
packaged fruit/vegetables,tea,1
photo/film,processed cheese,1
long life bakery product,tea,1
cling film/bags,photo/film,1
pet care,processed cheese,1
instant coffee,tidbits,1
packaged fruit/vegetables,white wine,1
specialty fat,sweet spreads,1
female sanitary products,specialty fat,1
female sanitary products,sweet spreads,1
canned beer,decalcifier,1
frozen fish,organic products,1
canned fruit,frozen fish,1
organic products,sauces,1
canned fruit,sauces,1
canned fruit,organic products,1
kitchen towels,organic products,1
canned fruit,kitchen towels,1
abrasive cleaner,spread cheese,1
abrasive cleaner,dental care,1
onions,zwieback,1
cream cheese,organic products,1
cream cheese,liquor (appetizer),1
liquor (appetizer),organic products,1
ham,ready soups,1
curd,ready soups,1
cat food,ready soups,1
condensed milk,hygiene articles,1
flour,specialty bar,1
female sanitary products,sugar,1
liquor,sparkling wine,1
Instant food products,vinegar,1
pudding powder,vinegar,1
skin care,vinegar,1
Instant food products,pudding powder,1
pudding powder,skin care,1
cake bar,packaged fruit/vegetables,1
candy,instant coffee,1
cooking chocolate,female sanitary products,1
liquor,meat spreads,1
cat food,fish,1
chocolate marshmallow,male cosmetics,1
female sanitary products,hamburger meat,1
canned beer,female sanitary products,1
male cosmetics,sliced cheese,1
hard cheese,male cosmetics,1
beef,tidbits,1
ice cream,rum,1
ketchup,photo/film,1
canned vegetables,photo/film,1
baby cosmetics,tropical fruit,1
mustard,syrup,1
soups,syrup,1
baby cosmetics,sweet spreads,1
cookware,sweet spreads,1
baby cosmetics,specialty bar,1
baby cosmetics,cookware,1
house keeping products,turkey,1
potato products,turkey,1
cooking chocolate,liquor (appetizer),1
cooking chocolate,nut snack,1
beef,rubbing alcohol,1
pudding powder,specialty chocolate,1
detergent,pudding powder,1
dish cleaner,pudding powder,1
candles,pudding powder,1
misc. beverages,sauces,1
rice,zwieback,1
cleaner,rice,1
flower (seeds),tea,1
specialty chocolate,syrup,1
cleaner,syrup,1
processed cheese,rum,1
popcorn,zwieback,1
mustard,spread cheese,1
cake bar,dish cleaner,1
canned fruit,turkey,1
frozen fish,herbs,1
cereals,ice cream,1
cocoa drinks,dessert,1
cocoa drinks,roll products,1
cocoa drinks,tea,1
cling film/bags,cooking chocolate,1
soap,specialty cheese,1
roll products,syrup,1
flower soil/fertilizer,long life bakery product,1
flower soil/fertilizer,waffles,1
flower soil/fertilizer,specialty chocolate,1
canned fruit,dishes,1
red/blush wine,salt,1
butter milk,white wine,1
popcorn,white wine,1
hygiene articles,popcorn,1
artif. sweetener,male cosmetics,1
male cosmetics,mustard,1
frozen dessert,softener,1
sparkling wine,tropical fruit,1
softener,zwieback,1
hair spray,whipped/sour cream,1
hair spray,soda,1
hair spray,soap,1
cereals,nut snack,1
cereals,female sanitary products,1
cleaner,skin care,1
bathroom cleaner,curd,1
cereals,seasonal products,1
salad dressing,sausage,1
artif. sweetener,onions,1
frozen fish,processed cheese,1
salad dressing,spread cheese,1
artif. sweetener,spread cheese,1
frozen vegetables,salad dressing,1
artif. sweetener,salad dressing,1
cleaner,salad dressing,1
artif. sweetener,cleaner,1
processed cheese,ready soups,1
frozen potato products,ready soups,1
ready soups,red/blush wine,1
ready soups,specialty bar,1
domestic eggs,male cosmetics,1
sauces,sparkling wine,1
specialty chocolate,zwieback,1
flower soil/fertilizer,vinegar,1
baking powder,flower soil/fertilizer,1
flower soil/fertilizer,napkins,1
ice cream,liquor (appetizer),1
brown bread,make up remover,1
make up remover,salt,1
finished products,softener,1
organic products,sugar,1
beef,frozen chicken,1
frozen chicken,hamburger meat,1
frozen chicken,rolls/buns,1
frozen chicken,margarine,1
frozen chicken,seasonal products,1
cereals,misc. beverages,1
liver loaf,vinegar,1
cling film/bags,sweet spreads,1
curd,rubbing alcohol,1
frozen meals,spread cheese,1
frozen dessert,roll products,1
abrasive cleaner,frozen dessert,1
pet care,spices,1
seasonal products,turkey,1
brandy,meat,1
brandy,pastry,1
photo/film,rum,1
frozen potato products,ketchup,1
dog food,pet care,1
canned fish,curd cheese,1
detergent,skin care,1
brandy,long life bakery product,1
salad dressing,soft cheese,1
hard cheese,salad dressing,1
salad dressing,specialty chocolate,1
frozen potato products,honey,1
sauces,toilet cleaner,1
candy,soap,1
dog food,seasonal products,1
dog food,soap,1
seasonal products,soap,1
cocoa drinks,newspapers,1
meat,pudding powder,1
brandy,domestic eggs,1
chewing gum,syrup,1
honey,semi-finished bread,1
specialty chocolate,whisky,1
liqueur,other vegetables,1
ice cream,liqueur,1
liqueur,shopping bags,1
kitchen towels,spices,1
curd cheese,frozen meals,1
kitchen towels,misc. beverages,1
red/blush wine,specialty cheese,1
canned fruit,pet care,1
canned fruit,sparkling wine,1
pet care,sparkling wine,1
cat food,dog food,1
frozen fish,sweet spreads,1
kitchen towels,sweet spreads,1
kitchen towels,specialty bar,1
male cosmetics,white bread,1
cleaner,tea,1
cocoa drinks,grapes,1
abrasive cleaner,grapes,1
other vegetables,preservation products,1
cream cheese,preservation products,1
mayonnaise,preservation products,1
cocoa drinks,frozen vegetables,1
abrasive cleaner,frozen vegetables,1
ice cream,preservation products,1
preservation products,spices,1
chocolate,preservation products,1
candy,preservation products,1
cocoa drinks,dish cleaner,1
abrasive cleaner,cocoa drinks,1
cocoa drinks,hygiene articles,1
female sanitary products,red/blush wine,1
female sanitary products,rubbing alcohol,1
house keeping products,rubbing alcohol,1
meat spreads,spices,1
flour,instant coffee,1
cat food,instant coffee,1
cling film/bags,instant coffee,1
cooking chocolate,organic sausage,1
chocolate,honey,1
frozen fish,snack products,1
salt,snack products,1
skin care,white bread,1
coffee,whisky,1
UHT-milk,toilet cleaner,1
mayonnaise,toilet cleaner,1
cereals,photo/film,1
cat food,cooking chocolate,1
nut snack,pasta,1
popcorn,skin care,1
dental care,frozen dessert,1
potted plants,rum,1
artif. sweetener,waffles,1
chocolate marshmallow,onions,1
bathroom cleaner,ketchup,1
beverages,light bulbs,1
hard cheese,light bulbs,1
frozen meals,tea,1
light bulbs,tea,1
UHT-milk,meat spreads,1
canned vegetables,meat spreads,1
hamburger meat,snack products,1
specialty vegetables,waffles,1
cake bar,specialty vegetables,1
frozen potato products,meat spreads,1
canned vegetables,pet care,1
cling film/bags,spices,1
brandy,chewing gum,1
snack products,whipped/sour cream,1
frozen dessert,zwieback,1
chocolate marshmallow,frozen dessert,1
canned fish,zwieback,1
berries,brandy,1
beverages,pudding powder,1
herbs,house keeping products,1
house keeping products,rum,1
ham,snack products,1
female sanitary products,snack products,1
potted plants,snack products,1
mayonnaise,tidbits,1
organic sausage,ready soups,1
Instant food products,softener,1
flour,nut snack,1
nut snack,sugar,1
cat food,hair spray,1
cleaner,finished products,1
